TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
C9010,4110,4138,05:31:50,G
C9012,4105,4138,05:46:05,G
C9014,4101,4138,05:56:30,G
C9016,4101,4138,06:08:30,G
C9018,4101,4138,06:20:30,G
C9020,4101,4138,06:32:30,G
C9022,4101,4138,06:44:30,G
C9024,4101,4138,06:56:30,G
C9026,4101,4138,07:08:30,G
C9028,4101,4138,07:20:30,G
C9030,4101,4138,07:32:30,G
C9032,4101,4138,07:44:30,G
C9034,4101,4138,07:56:30,G
C9036,4101,4138,08:08:30,G
C9038,4101,4138,08:20:30,G
C9040,4101,4138,08:32:30,G
C9042,4101,4138,08:44:30,G
C9044,4101,4138,08:56:30,G
C9046,4101,4138,09:08:20,G
C9048,4101,4138,09:20:10,G
C9050,4101,4138,09:31:10,G
C9052,4101,4138,09:42:10,G
C9054,4101,4138,09:53:10,G
C9056,4101,4138,10:04:10,G
C9058,4101,4138,10:15:10,G
C9060,4101,4138,10:26:10,G
C9062,4101,4138,10:37:10,G
C9064,4101,4138,10:48:10,G
C9066,4101,4138,11:00:10,G
C9068,4101,4138,11:12:10,G
C9070,4101,4138,11:23:10,G
C9072,4101,4138,11:34:10,G
C9074,4101,4138,11:45:10,G
C9076,4101,4138,11:56:10,G
C9078,4101,4138,12:07:10,G
C9080,4101,4138,12:18:10,G
C9082,4101,4138,12:29:10,G
C9084,4101,4138,12:40:10,G
C9086,4101,4138,12:51:10,G
C9088,4101,4138,13:02:30,G
C9090,4101,4138,13:14:20,G
C9092,4101,4138,13:26:10,G
C9094,4101,4138,13:37:10,G
C9096,4101,4138,13:48:10,G
C9098,4101,4138,13:59:10,G
C9100,4101,4138,14:10:10,G
C9102,4101,4138,14:21:10,G
C9104,4101,4138,14:32:10,G
C9106,4101,4138,14:43:10,G
C9108,4101,4138,14:54:10,G
C9110,4101,4138,15:05:10,G
C9112,4101,4138,15:16:30,G
C9114,4101,4138,15:28:30,G
C9116,4101,4138,15:40:10,G
C9118,4101,4138,15:51:10,G
C9120,4101,4138,16:02:10,G
C9122,4101,4138,16:13:10,G
C9124,4101,4138,16:24:10,G
C9126,4101,4138,16:35:10,G
C9128,4101,4138,16:46:10,G
C9130,4101,4138,16:57:10,G
C9132,4101,4138,17:08:10,G
C9134,4101,4138,17:19:10,G
C9136,4101,4138,17:30:20,G
C9138,4101,4138,17:42:20,G
C9140,4101,4138,17:54:10,G
C9142,4101,4138,18:05:10,G
C9144,4101,4138,18:16:10,G
C9146,4101,4138,18:27:10,G
C9148,4101,4138,18:38:10,G
C9150,4101,4138,18:49:10,G
C9152,4101,4138,19:00:10,G
C9154,4101,4138,19:11:10,G
C9156,4101,4138,19:22:10,G
C9158,4101,4138,19:33:10,G
C9160,4101,4138,19:44:20,G
C9162,4101,4138,19:56:20,G
C9164,4101,4138,20:08:10,G
C9166,4101,4138,20:19:10,G
C9168,4101,4138,20:30:10,G
C9170,4101,4138,20:41:10,G
C9172,4101,4138,20:52:10,G
C9174,4101,4138,21:03:10,G
C9176,4101,4138,21:14:10,G
C9178,4101,4138,21:25:20,G
C9180,4101,4138,21:37:20,G
C9182,4101,4138,21:49:20,G
C9184,4101,4138,22:01:20,G
C9186,4101,4138,22:13:20,G
C9188,4101,4138,22:25:20,G
C9190,4101,4138,22:37:20,G
C9192,4101,4138,22:49:20,G
C9194,4101,4138,23:00:10,G
C9196,4101,4131,23:13:10,G
C9198,4101,4125,23:26:10,G
C9200,4101,4120,23:39:10,G
C9202,4101,4113,23:53:10,G
