TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6001,1862,1846,05:32:00,G
K6003,1862,1846,05:53:00,G
K6005,1862,1846,06:12:00,G
K6007,102C,1846,06:31:20,G
K6009,102C,1846,06:46:20,G
K6011,102C,1846,06:59:20,G
K6013,102C,1846,07:12:20,G
K6017,102C,1846,07:37:20,G
K6019,102C,1846,07:49:20,G
K6021,102C,1846,08:01:20,G
K6025,102C,1846,08:23:20,G
K6027,102C,1846,08:34:20,G
K6029,102C,1846,08:44:20,G
K6033,102C,1846,09:04:20,G
K6037,102C,1846,09:20:20,G
K6041,102C,1846,09:36:20,G
K6045,102C,1846,09:52:20,G
K6049,102C,1846,10:08:20,G
K6053,102C,1846,10:24:20,G
K6057,102C,1846,10:40:20,G
K6061,102C,1846,10:55:20,G
K6065,102C,1846,11:09:20,G
K6069,102C,1846,11:24:20,G
K6073,102C,1846,11:38:20,G
K6077,102C,1846,11:52:20,G
K6081,102C,1846,12:06:20,G
K6085,102C,1846,12:20:20,G
K6089,102C,1846,12:34:20,G
K6093,102C,1846,12:48:20,G
K6097,102C,1846,13:02:20,G
K6101,102C,1846,13:16:20,G
K6105,102C,1846,13:30:20,G
K6109,102C,1846,13:44:20,G
K6113,102C,1846,13:58:20,G
K6117,102C,1846,14:12:20,G
K6121,102C,1846,14:26:20,G
K6125,102C,1846,14:40:20,G
K6129,102C,1846,14:54:20,G
K6133,102C,1846,15:08:20,G
K6137,102C,1846,15:22:20,G
K6141,102C,1846,15:36:20,G
K6145,102C,1846,15:50:20,G
K6149,102C,1846,16:04:20,G
K6153,102C,1846,16:18:20,G
K6157,102C,1846,16:32:20,G
K6161,102C,1846,16:46:20,G
K6165,102C,1846,17:00:20,G
K6169,102C,1846,17:14:20,G
K6173,102C,1846,17:28:20,G
K6177,102C,1846,17:42:20,G
K6181,102C,1846,17:56:20,G
K6185,102C,1846,18:10:20,G
K6189,102C,1846,18:24:20,G
K6193,102C,1846,18:38:20,G
K6197,102C,1846,18:52:20,G
K6201,102C,1846,19:06:20,G
K6205,102C,1846,19:20:20,G
K6209,102C,1846,19:34:20,G
K6213,102C,1846,19:48:20,G
K6217,102C,1846,20:02:20,G
K6221,102C,1846,20:17:20,G
K6225,102C,1846,20:32:20,G
K6229,102C,1846,20:48:20,G
K6233,102C,1846,21:04:20,G
K6237,102C,1846,21:20:20,G
K6241,102C,1846,21:36:20,G
K6245,102C,1846,21:52:20,G
K6251,102C,1846,22:16:20,G
K6255,102C,1846,22:35:20,G
K6259,102C,1846,22:56:20,G
K6263,102C,1846,23:16:20,G
K6267,102C,1846,23:39:20,G
K6271,102C,1846,24:04:20,G
K6275,102C,1846,24:31:20,G
