TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K5009,1284,1219,05:51:10,05:51:30,G
K2201,1284,1251,06:00:10,06:00:30,G
K5013,1284,1219,06:21:10,06:21:30,G
K5015,1284,1208,06:38:10,06:38:30,G
K5017,1284,1219,06:51:10,06:51:30,G
K5019,1284,1208,07:06:10,07:06:30,G
K2203,1284,1251,07:16:10,07:16:30,G
K5021,1284,1219,07:22:10,07:22:30,G
K5023,1284,1208,07:44:10,07:44:30,G
K5025,1284,1219,07:54:10,07:54:30,G
K5027,1284,1220,08:11:10,08:11:30,G
K5301,1284,100C,08:21:10,08:21:30,G
K5029,1284,1208,08:29:10,08:29:30,G
K2205,1284,1251,08:36:10,08:36:30,G
K5031,1284,1208,08:45:10,08:45:30,G
K5033,1284,1219,08:54:10,08:54:30,G
K5035,1284,1208,09:16:10,09:16:30,G
K5037,1284,1219,09:32:10,09:32:30,G
K5039,1284,1208,09:40:10,09:40:30,G
K5041,1284,1219,09:57:10,09:57:30,G
K5043,1284,1208,10:09:10,10:09:30,G
K2209,1284,1251,10:19:10,10:19:30,G
K5045,1284,1219,10:30:10,10:30:30,G
K5047,1284,1208,10:37:10,10:37:30,G
K5049,1284,1219,10:54:10,10:54:30,G
K5051,1284,1210,11:08:10,11:08:30,G
K5053,1284,1219,11:25:10,11:25:30,G
K5055,1284,1208,11:40:10,11:40:30,G
K5057,1284,1219,11:55:10,11:55:30,G
K5059,1284,1208,12:07:10,12:07:30,G
K5061,1284,1219,12:28:10,12:28:30,G
K5063,1284,1208,12:38:10,12:38:30,G
K5065,1284,1219,12:57:10,12:57:30,G
K5067,1284,1208,13:08:10,13:08:30,G
K5069,1284,1219,13:22:10,13:22:30,G
K5071,1284,1208,13:41:10,13:41:30,G
K5073,1284,1220,13:54:10,13:54:30,G
K5075,1284,1208,14:10:10,14:10:30,G
K5077,1284,1219,14:23:10,14:23:30,G
K5079,1284,1208,14:39:10,14:39:30,G
K5081,1284,1219,14:52:10,14:52:30,G
K5083,1284,1208,15:13:10,15:13:30,G
K5085,1284,1219,15:25:10,15:25:30,G
K5087,1284,1208,15:39:10,15:39:30,G
K5089,1284,1219,15:56:10,15:56:30,G
K5091,1284,1208,16:07:10,16:07:30,G
K5093,1284,1220,16:21:10,16:21:30,G
K5095,1284,1208,16:36:10,16:36:30,G
K5097,1284,1219,16:58:10,16:58:30,G
K5099,1284,1210,17:07:10,17:07:30,G
K5101,1284,1219,17:24:10,17:24:30,G
K5103,1284,1208,17:37:10,17:37:30,G
K5105,1284,1219,17:50:10,17:50:30,G
K5107,1284,1208,18:04:10,18:04:30,G
K5303,1284,100C,18:11:10,18:11:30,G
K5109,1284,1219,18:30:10,18:30:30,G
K5111,1284,1208,18:41:10,18:41:30,G
K5113,1284,1219,18:55:10,18:55:30,G
K5115,1284,1208,19:07:10,19:07:30,G
K5117,1284,1219,19:31:10,19:31:30,G
K5119,1284,1208,19:42:10,19:42:30,G
K5121,1284,1219,19:58:10,19:58:30,G
K5123,1284,1208,20:11:10,20:11:30,G
K5125,1284,1219,20:29:10,20:29:30,G
K5127,1284,1208,20:45:10,20:45:30,G
K5129,1284,1219,20:51:10,20:51:30,G
K5131,1284,1219,21:09:10,21:09:30,G
K5133,1284,1208,21:22:10,21:22:30,G
K5135,1284,1219,21:40:10,21:40:30,G
K5137,1284,1219,21:58:10,21:58:30,G
K5139,1284,1208,22:21:10,22:21:30,G
K5141,1284,1219,22:34:10,22:34:30,G
K2233,1284,1251,22:46:10,22:46:30,G
K5143,1284,1208,22:58:10,22:58:30,G
K5145,1284,1014,23:25:10,23:25:30,G
K2235,1284,1251,23:55:10,23:55:30,G
