TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K6502,1891,1800,06:02:00,06:02:30,G
K6504,1891,1800,06:22:00,06:22:30,G
K6506,1891,1800,06:42:00,06:42:30,G
K6508,1891,1800,07:02:00,07:02:30,G
K6510,1891,1800,07:22:00,07:22:30,G
K6512,1891,1800,07:42:00,07:42:30,G
K6514,1891,1800,08:02:00,08:02:30,G
K6516,1891,1800,08:22:00,08:22:30,G
K6518,1891,1800,08:42:00,08:42:30,G
K6520,1891,1800,09:02:00,09:02:30,G
K6522,1891,1800,09:22:00,09:22:30,G
K6524,1891,1800,09:42:00,09:42:30,G
K6526,1891,1800,10:00:00,10:00:30,G
K6528,1891,1800,10:17:00,10:17:30,G
K6530,1891,1800,10:32:00,10:32:30,G
K6532,1891,1800,10:46:00,10:46:30,G
K6534,1891,1800,11:02:00,11:02:30,G
K6536,1891,1800,11:17:00,11:17:30,G
K6538,1891,1800,11:32:00,11:32:30,G
K6540,1891,1800,11:47:00,11:47:30,G
K6542,1891,1800,12:02:00,12:02:30,G
K6544,1891,1800,12:17:00,12:17:30,G
K6546,1891,1800,12:32:00,12:32:30,G
K6548,1891,1800,12:47:00,12:47:30,G
K6550,1891,1800,13:02:00,13:02:30,G
K6552,1891,1800,13:17:00,13:17:30,G
K6554,1891,1800,13:32:00,13:32:30,G
K6556,1891,1800,13:47:00,13:47:30,G
K6558,1891,1800,14:02:00,14:02:30,G
K6560,1891,1800,14:17:00,14:17:30,G
K6562,1891,1800,14:32:00,14:32:30,G
K6564,1891,1800,14:47:00,14:47:30,G
K6566,1891,1800,15:02:00,15:02:30,G
K6568,1891,1800,15:17:00,15:17:30,G
K6570,1891,1800,15:32:00,15:32:30,G
K6572,1891,1800,15:47:00,15:47:30,G
K6574,1891,1800,16:02:00,16:02:30,G
K6576,1891,1800,16:17:00,16:17:30,G
K6578,1891,1800,16:32:00,16:32:30,G
K6580,1891,1800,16:47:00,16:47:30,G
K6582,1891,1800,17:02:00,17:02:30,G
K6584,1891,1800,17:16:00,17:16:30,G
K6586,1891,1800,17:30:00,17:30:30,G
K6588,1891,1800,17:45:00,17:45:30,G
K6590,1891,1800,17:59:00,17:59:30,G
K6592,1891,1800,18:14:00,18:14:30,G
K6594,1891,1800,18:27:00,18:27:30,G
K6596,1891,1800,18:43:00,18:43:30,G
K6598,1891,1800,18:57:00,18:57:30,G
K6600,1891,1800,19:12:00,19:12:30,G
K6602,1891,1800,19:27:00,19:27:30,G
K6604,1891,1800,19:42:00,19:42:30,G
K6606,1891,1800,19:57:00,19:57:30,G
K6608,1891,1800,20:12:00,20:12:30,G
K6610,1891,1800,20:27:00,20:27:30,G
K6612,1891,1800,20:42:00,20:42:30,G
K6614,1891,1800,20:57:00,20:57:30,G
K6616,1891,1800,21:12:00,21:12:30,G
K6618,1891,1800,21:27:00,21:27:30,G
K6620,1891,1800,21:47:00,21:47:30,G
K6622,1891,1800,22:07:00,22:07:30,G
K6624,1891,1800,22:27:00,22:27:30,G
K6626,1891,1800,22:42:00,22:42:30,G
K6628,1891,1800,22:57:00,22:57:30,G
K6630,1891,1800,23:12:00,23:12:30,G
K6632,1891,1800,23:27:00,23:27:30,G
K6634,1891,1800,23:42:00,23:42:30,G
K6636,1891,1800,23:57:00,23:57:30,G
K6638,1891,1800,24:12:00,24:12:30,G
