TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
S403,0150,1749,05:22:30,G
K7,1019,1812,05:32:30,G
S405,0159,1749,05:45:00,G
K11,1022,1812,05:53:00,G
K13,1906,1812,06:05:00,G
S407,0159,1749,06:09:00,G
K15,1909,1812,06:16:00,G
K409,1019,1749,06:20:30,G
K19,1909,1812,06:29:00,G
S21,0159,1812,06:35:00,G
S411,1019,1749,06:39:30,G
K23,1909,1812,06:46:00,G
K617,1019,1728,06:50:30,G
K25,1916,1812,06:56:00,G
S413,0159,1749,07:01:00,G
K27,1915,1812,07:06:30,G
K619,1019,1408,07:11:30,G
K415,1019,1749,07:19:30,G
K31,1916,1812,07:25:00,G
K623,0158,1728,07:30:00,G
S33,1906,1812,07:34:00,G
K417,1019,1749,07:37:30,G
K35,1915,1812,07:41:30,G
S419,1019,1749,07:45:30,G
S37,1909,1812,07:50:00,G
K625,0158,1408,07:54:00,G
K39,1906,1812,07:57:30,G
K421,1019,1749,08:00:30,G
K41,1916,1812,08:04:30,G
K627,1019,1408,08:08:30,G
K43,1915,1812,08:14:30,G
S423,1019,1749,08:19:30,G
K45,1915,1812,08:23:30,G
K629,0158,1728,08:27:00,G
K47,1916,1812,08:31:30,G
K425,1019,1749,08:35:30,G
K49,1915,1812,08:39:30,G
K427,0158,1716,08:44:00,G
K51,1916,1812,08:49:00,G
K631,0158,1408,08:54:00,G
K53,1915,1812,08:58:30,G
K429,1019,1716,09:04:30,G
K55,1915,1812,09:09:30,G
K633,0158,1728,09:14:00,G
K57,1916,1812,09:18:30,G
S431,1019,1749,09:23:30,G
K59,1909,1812,09:28:00,G
K807,1915,1701,09:32:30,G
K635,0158,1408,09:37:00,G
K61,1915,1812,09:41:30,G
S433,1019,1749,09:46:30,G
K809,1909,1701,09:50:00,G
S63,1019,1812,09:53:30,G
K637,0158,1728,09:57:00,G
K65,1916,1812,10:01:00,G
K435,1019,1749,10:05:30,G
K67,1909,1812,10:10:00,G
K639,0158,1408,10:15:00,G
K69,1915,1812,10:19:30,G
K437,1019,1749,10:23:30,G
K811,1909,1701,10:27:00,G
K71,1906,1812,10:31:00,G
K641,0158,1728,10:35:00,G
S73,1019,1812,10:39:30,G
K439,0158,1749,10:44:30,G
K75,1915,1812,10:48:30,G
K643,1019,1408,10:53:30,G
K77,1909,1812,10:59:00,G
K441,0158,1749,11:04:30,G
S79,1906,1812,11:09:00,G
K645,0158,1728,11:13:00,G
K813,1909,1701,11:17:00,G
K81,1916,1812,11:21:30,G
K443,1019,1749,11:25:30,G
K83,1909,1812,11:31:00,G
K647,0158,1408,11:35:30,G
K85,1916,1812,11:40:00,G
K445,1019,1749,11:44:30,G
S87,0159,1812,11:48:30,G
K649,0158,1728,11:52:30,G
K815,1022,1701,11:56:00,G
K89,1916,1812,12:00:00,G
K447,1019,1749,12:04:30,G
S91,1909,1812,12:10:00,G
K651,0158,1408,12:14:00,G
K93,1906,1812,12:19:30,G
K449,1019,1749,12:24:30,G
K95,1916,1812,12:29:30,G
K653,0158,1728,12:35:00,G
S97,1909,1812,12:40:00,G
K451,1019,1749,12:45:30,G
K99,1906,1812,12:50:00,G
K655,0158,1408,12:55:00,G
K101,1916,1812,13:00:00,G
K453,1019,1749,13:04:30,G
K103,1906,1812,13:10:00,G
K657,0158,1728,13:14:30,G
K105,1909,1812,13:20:00,G
S455,1019,1749,13:24:30,G
K107,1916,1812,13:29:30,G
K659,0158,1408,13:34:00,G
K109,1906,1812,13:40:00,G
S457,1019,1749,13:44:30,G
K111,1909,1812,13:50:00,G
K661,0158,1728,13:54:00,G
K113,1916,1812,13:58:00,G
K459,1019,1749,14:02:30,G
