TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
6002,2626,2611,05:33:10,G
6004,2627,2611,05:42:00,G
6006,2632,2611,05:50:40,G
6008,2640,2611,05:58:10,G
6010,2643,2611,06:05:40,G
6012,2648,2611,06:12:40,G
6014,2648,2611,06:20:50,G
6016,2648,2611,06:28:50,G
6018,2648,2611,06:36:50,G
6020,2648,2611,06:44:50,G
6022,2648,2611,06:52:50,G
6024,2648,2611,07:00:50,G
6026,2648,2611,07:08:50,G
6028,2648,2611,07:16:50,G
6030,2648,2611,07:24:50,G
6032,2648,2611,07:32:50,G
6034,2648,2611,07:40:50,G
6036,2648,2611,07:48:50,G
6038,2648,2611,07:56:50,G
6040,2648,2611,08:04:50,G
6042,2648,2611,08:12:50,G
6044,2648,2611,08:20:50,G
6046,2648,2611,08:28:50,G
6048,2648,2611,08:36:50,G
6050,2648,2611,08:44:50,G
6052,2648,2611,08:52:50,G
6054,2648,2611,09:00:50,G
6056,2648,2611,09:08:50,G
6058,2648,2611,09:16:50,G
6060,2648,2611,09:24:50,G
6062,2648,2611,09:32:50,G
6064,2648,2611,09:40:50,G
6066,2648,2611,09:48:50,G
6068,2648,2611,09:56:50,G
6070,2648,2611,10:04:50,G
6072,2648,2611,10:12:50,G
6074,2648,2611,10:20:50,G
6076,2648,2611,10:28:50,G
6078,2648,2611,10:36:50,G
6080,2648,2611,10:44:50,G
6082,2648,2611,10:52:50,G
6084,2648,2611,11:00:50,G
6086,2648,2611,11:08:50,G
6088,2648,2611,11:16:50,G
6090,2648,2611,11:24:50,G
6092,2648,2611,11:32:50,G
6094,2648,2611,11:40:50,G
6096,2648,2611,11:48:50,G
6098,2648,2611,11:56:50,G
6100,2648,2611,12:04:50,G
6102,2648,2611,12:12:50,G
6104,2648,2611,12:20:50,G
6106,2648,2611,12:28:50,G
6108,2648,2611,12:36:50,G
6110,2648,2611,12:44:50,G
6112,2648,2611,12:52:50,G
6114,2648,2611,13:00:50,G
6116,2648,2611,13:08:50,G
6118,2648,2611,13:16:50,G
6120,2648,2611,13:24:50,G
6122,2648,2611,13:32:50,G
6124,2648,2611,13:40:50,G
6126,2648,2611,13:48:50,G
6128,2648,2611,13:56:50,G
6130,2648,2611,14:04:50,G
6132,2648,2611,14:12:50,G
6134,2648,2611,14:20:50,G
6136,2648,2611,14:28:50,G
6138,2648,2611,14:36:50,G
6140,2648,2611,14:44:50,G
6142,2648,2611,14:52:50,G
6144,2648,2611,15:00:50,G
6146,2648,2611,15:08:50,G
6148,2648,2611,15:16:50,G
6150,2648,2611,15:24:50,G
6152,2648,2611,15:32:50,G
6154,2648,2611,15:40:50,G
6156,2648,2611,15:48:50,G
6158,2648,2611,15:56:50,G
6160,2648,2611,16:04:50,G
6162,2648,2611,16:12:50,G
6164,2648,2611,16:20:50,G
6166,2648,2611,16:28:50,G
6168,2648,2611,16:36:50,G
6170,2648,2611,16:44:50,G
6172,2648,2611,16:52:50,G
6174,2648,2611,17:00:50,G
6176,2648,2611,17:08:50,G
6178,2648,2611,17:16:50,G
6180,2648,2611,17:24:50,G
6182,2648,2611,17:32:50,G
6184,2648,2611,17:40:50,G
6186,2648,2611,17:48:50,G
6188,2648,2611,17:56:50,G
6190,2648,2611,18:04:50,G
6192,2648,2611,18:12:50,G
6194,2648,2611,18:20:50,G
6196,2648,2611,18:28:50,G
6198,2648,2611,18:36:50,G
6200,2648,2611,18:44:50,G
6202,2648,2611,18:52:50,G
6204,2648,2611,19:00:50,G
6206,2648,2611,19:08:50,G
6208,2648,2611,19:16:50,G
6210,2648,2611,19:24:50,G
6212,2648,2611,19:32:50,G
6214,2648,2611,19:40:50,G
6216,2648,2611,19:48:50,G
6218,2648,2611,19:56:50,G
6220,2648,2611,20:04:50,G
6222,2648,2611,20:12:50,G
6224,2648,2611,20:20:50,G
6226,2648,2611,20:28:50,G
6228,2648,2611,20:36:50,G
6230,2648,2611,20:44:50,G
6232,2648,2611,20:52:50,G
6234,2648,2611,21:00:50,G
6236,2648,2611,21:08:50,G
6238,2648,2611,21:16:50,G
6240,2648,2611,21:24:50,G
6242,2648,2611,21:32:50,G
6244,2648,2611,21:40:50,G
6246,2648,2611,21:48:50,G
6248,2648,2611,21:56:50,G
6250,2648,2611,22:04:50,G
6252,2648,2611,22:12:50,G
6254,2648,2611,22:21:50,G
6256,2648,2611,22:31:50,G
6258,2648,2611,22:41:50,G
6260,2648,2611,22:52:50,G
6262,2648,2611,23:03:50,G
6264,2648,2611,23:14:50,G
6266,2648,2611,23:26:50,G
6268,2648,2611,23:38:50,G
6270,2648,2611,23:49:40,G
