TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
6005,2627,2648,05:37:20,05:37:50,G
6007,2617,2648,05:51:40,05:52:10,G
6009,2614,2648,06:02:30,06:03:00,G
6011,2611,2648,06:13:20,06:13:50,G
6013,2611,2648,06:24:10,06:24:50,G
6015,2611,2648,06:33:00,06:33:40,G
6017,2611,2648,06:41:40,06:42:20,G
6019,2611,2648,06:49:10,06:49:50,G
6021,2611,2648,06:56:40,06:57:20,G
6023,2611,2648,07:03:40,07:04:20,G
6025,2611,2648,07:11:40,07:12:20,G
6027,2611,2648,07:19:40,07:20:20,G
6029,2611,2648,07:27:40,07:28:20,G
6031,2611,2648,07:35:40,07:36:20,G
6033,2611,2648,07:43:40,07:44:20,G
6035,2611,2648,07:51:40,07:52:20,G
6037,2611,2648,07:59:40,08:00:20,G
6039,2611,2648,08:07:40,08:08:20,G
6041,2611,2648,08:15:40,08:16:20,G
6043,2611,2648,08:23:40,08:24:20,G
6045,2611,2648,08:31:40,08:32:20,G
6047,2611,2648,08:39:40,08:40:20,G
6049,2611,2648,08:47:40,08:48:20,G
6051,2611,2648,08:55:40,08:56:20,G
6053,2611,2648,09:03:40,09:04:20,G
6055,2611,2648,09:11:40,09:12:20,G
6057,2611,2648,09:19:40,09:20:20,G
6059,2611,2648,09:27:40,09:28:20,G
6061,2611,2648,09:35:40,09:36:20,G
6063,2611,2648,09:43:40,09:44:20,G
6065,2611,2648,09:51:40,09:52:20,G
6067,2611,2648,09:59:40,10:00:20,G
6069,2611,2648,10:07:40,10:08:20,G
6071,2611,2648,10:15:40,10:16:20,G
6073,2611,2648,10:23:40,10:24:20,G
6075,2611,2648,10:31:40,10:32:20,G
6077,2611,2648,10:39:40,10:40:20,G
6079,2611,2648,10:47:40,10:48:20,G
6081,2611,2648,10:55:40,10:56:20,G
6083,2611,2648,11:03:40,11:04:20,G
6085,2611,2648,11:11:40,11:12:20,G
6087,2611,2648,11:19:40,11:20:20,G
6089,2611,2648,11:27:40,11:28:20,G
6091,2611,2648,11:35:40,11:36:20,G
6093,2611,2648,11:43:40,11:44:20,G
6095,2611,2648,11:51:40,11:52:20,G
6097,2611,2648,11:59:40,12:00:20,G
6099,2611,2648,12:07:40,12:08:20,G
6101,2611,2648,12:15:40,12:16:20,G
6103,2611,2648,12:23:40,12:24:20,G
6105,2611,2648,12:31:40,12:32:20,G
6107,2611,2648,12:39:40,12:40:20,G
6109,2611,2648,12:47:40,12:48:20,G
6111,2611,2648,12:55:40,12:56:20,G
6113,2611,2648,13:03:40,13:04:20,G
6115,2611,2648,13:11:40,13:12:20,G
6117,2611,2648,13:19:40,13:20:20,G
6119,2611,2648,13:27:40,13:28:20,G
6121,2611,2648,13:35:40,13:36:20,G
6123,2611,2648,13:43:40,13:44:20,G
6125,2611,2648,13:51:40,13:52:20,G
6127,2611,2648,13:59:40,14:00:20,G
6129,2611,2648,14:07:40,14:08:20,G
6131,2611,2648,14:15:40,14:16:20,G
6133,2611,2648,14:23:40,14:24:20,G
6135,2611,2648,14:31:40,14:32:20,G
6137,2611,2648,14:39:40,14:40:20,G
6139,2611,2648,14:47:40,14:48:20,G
6141,2611,2648,14:55:40,14:56:20,G
6143,2611,2648,15:03:40,15:04:20,G
6145,2611,2648,15:11:40,15:12:20,G
6147,2611,2648,15:19:40,15:20:20,G
6149,2611,2648,15:27:40,15:28:20,G
6151,2611,2648,15:35:40,15:36:20,G
6153,2611,2648,15:43:40,15:44:20,G
6155,2611,2648,15:51:40,15:52:20,G
6157,2611,2648,15:59:40,16:00:20,G
6159,2611,2648,16:07:40,16:08:20,G
6161,2611,2648,16:15:40,16:16:20,G
6163,2611,2648,16:23:40,16:24:20,G
6165,2611,2648,16:31:40,16:32:20,G
6167,2611,2648,16:39:40,16:40:20,G
6169,2611,2648,16:47:40,16:48:20,G
6171,2611,2648,16:55:40,16:56:20,G
6173,2611,2648,17:03:40,17:04:20,G
6175,2611,2648,17:11:40,17:12:20,G
6177,2611,2648,17:19:40,17:20:20,G
6179,2611,2648,17:27:40,17:28:20,G
6181,2611,2648,17:35:40,17:36:20,G
6183,2611,2648,17:43:40,17:44:20,G
6185,2611,2648,17:51:40,17:52:20,G
6187,2611,2648,17:59:40,18:00:20,G
6189,2611,2648,18:07:40,18:08:20,G
6191,2611,2648,18:15:40,18:16:20,G
6193,2611,2648,18:23:40,18:24:20,G
6195,2611,2648,18:31:40,18:32:20,G
6197,2611,2648,18:39:40,18:40:20,G
6199,2611,2648,18:47:40,18:48:20,G
6201,2611,2648,18:55:40,18:56:20,G
6203,2611,2648,19:03:40,19:04:20,G
6205,2611,2648,19:11:40,19:12:20,G
6207,2611,2648,19:19:40,19:20:20,G
6209,2611,2648,19:27:40,19:28:20,G
6211,2611,2648,19:35:40,19:36:20,G
6213,2611,2648,19:43:40,19:44:20,G
6215,2611,2648,19:51:40,19:52:20,G
6217,2611,2648,19:59:40,20:00:20,G
6219,2611,2648,20:07:40,20:08:20,G
6221,2611,2648,20:15:40,20:16:20,G
6223,2611,2648,20:23:40,20:24:20,G
6225,2611,2648,20:31:40,20:32:20,G
6227,2611,2648,20:39:40,20:40:20,G
6229,2611,2648,20:47:40,20:48:20,G
6231,2611,2648,20:55:40,20:56:20,G
6233,2611,2648,21:03:40,21:04:20,G
6235,2611,2648,21:11:40,21:12:20,G
6237,2611,2648,21:19:40,21:20:20,G
6239,2611,2648,21:27:40,21:28:20,G
6241,2611,2648,21:35:40,21:36:20,G
6243,2611,2648,21:43:40,21:44:20,G
6245,2611,2648,21:51:40,21:52:20,G
6247,2611,2648,21:59:40,22:00:20,G
6249,2611,2648,22:07:40,22:08:20,G
6251,2611,2648,22:15:40,22:16:20,G
6253,2611,2648,22:23:40,22:24:20,G
6255,2611,2648,22:31:40,22:32:20,G
6257,2611,2648,22:39:40,22:40:20,G
6259,2611,2648,22:47:40,22:48:20,G
6261,2611,2648,22:55:40,22:56:20,G
6263,2611,2648,23:03:40,23:04:20,G
6265,2611,2648,23:12:40,23:13:20,G
6267,2611,2648,23:22:40,23:23:20,G
6269,2611,2648,23:32:50,23:33:20,G
6271,2611,2640,23:43:50,23:44:20,G
6273,2611,2632,23:54:50,23:55:20,G
