TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
6007,2617,2648,05:43:50,G
6009,2614,2648,05:54:40,G
6011,2611,2648,06:05:30,G
6013,2611,2648,06:16:20,G
6015,2611,2648,06:25:10,G
6017,2611,2648,06:33:50,G
6019,2611,2648,06:41:20,G
6021,2611,2648,06:48:50,G
6023,2611,2648,06:55:50,G
6025,2611,2648,07:03:50,G
6027,2611,2648,07:11:50,G
6029,2611,2648,07:19:50,G
6031,2611,2648,07:27:50,G
6033,2611,2648,07:35:50,G
6035,2611,2648,07:43:50,G
6037,2611,2648,07:51:50,G
6039,2611,2648,07:59:50,G
6041,2611,2648,08:07:50,G
6043,2611,2648,08:15:50,G
6045,2611,2648,08:23:50,G
6047,2611,2648,08:31:50,G
6049,2611,2648,08:39:50,G
6051,2611,2648,08:47:50,G
6053,2611,2648,08:55:50,G
6055,2611,2648,09:03:50,G
6057,2611,2648,09:11:50,G
6059,2611,2648,09:19:50,G
6061,2611,2648,09:27:50,G
6063,2611,2648,09:35:50,G
6065,2611,2648,09:43:50,G
6067,2611,2648,09:51:50,G
6069,2611,2648,09:59:50,G
6071,2611,2648,10:07:50,G
6073,2611,2648,10:15:50,G
6075,2611,2648,10:23:50,G
6077,2611,2648,10:31:50,G
6079,2611,2648,10:39:50,G
6081,2611,2648,10:47:50,G
6083,2611,2648,10:55:50,G
6085,2611,2648,11:03:50,G
6087,2611,2648,11:11:50,G
6089,2611,2648,11:19:50,G
6091,2611,2648,11:27:50,G
6093,2611,2648,11:35:50,G
6095,2611,2648,11:43:50,G
6097,2611,2648,11:51:50,G
6099,2611,2648,11:59:50,G
6101,2611,2648,12:07:50,G
6103,2611,2648,12:15:50,G
6105,2611,2648,12:23:50,G
6107,2611,2648,12:31:50,G
6109,2611,2648,12:39:50,G
6111,2611,2648,12:47:50,G
6113,2611,2648,12:55:50,G
6115,2611,2648,13:03:50,G
6117,2611,2648,13:11:50,G
6119,2611,2648,13:19:50,G
6121,2611,2648,13:27:50,G
6123,2611,2648,13:35:50,G
6125,2611,2648,13:43:50,G
6127,2611,2648,13:51:50,G
6129,2611,2648,13:59:50,G
6131,2611,2648,14:07:50,G
6133,2611,2648,14:15:50,G
6135,2611,2648,14:23:50,G
6137,2611,2648,14:31:50,G
6139,2611,2648,14:39:50,G
6141,2611,2648,14:47:50,G
6143,2611,2648,14:55:50,G
6145,2611,2648,15:03:50,G
6147,2611,2648,15:11:50,G
6149,2611,2648,15:19:50,G
6151,2611,2648,15:27:50,G
6153,2611,2648,15:35:50,G
6155,2611,2648,15:43:50,G
6157,2611,2648,15:51:50,G
6159,2611,2648,15:59:50,G
6161,2611,2648,16:07:50,G
6163,2611,2648,16:15:50,G
6165,2611,2648,16:23:50,G
6167,2611,2648,16:31:50,G
6169,2611,2648,16:39:50,G
6171,2611,2648,16:47:50,G
6173,2611,2648,16:55:50,G
6175,2611,2648,17:03:50,G
6177,2611,2648,17:11:50,G
6179,2611,2648,17:19:50,G
6181,2611,2648,17:27:50,G
6183,2611,2648,17:35:50,G
6185,2611,2648,17:43:50,G
6187,2611,2648,17:51:50,G
6189,2611,2648,17:59:50,G
6191,2611,2648,18:07:50,G
6193,2611,2648,18:15:50,G
6195,2611,2648,18:23:50,G
6197,2611,2648,18:31:50,G
6199,2611,2648,18:39:50,G
6201,2611,2648,18:47:50,G
6203,2611,2648,18:55:50,G
6205,2611,2648,19:03:50,G
6207,2611,2648,19:11:50,G
6209,2611,2648,19:19:50,G
6211,2611,2648,19:27:50,G
6213,2611,2648,19:35:50,G
6215,2611,2648,19:43:50,G
6217,2611,2648,19:51:50,G
6219,2611,2648,19:59:50,G
6221,2611,2648,20:07:50,G
6223,2611,2648,20:15:50,G
6225,2611,2648,20:23:50,G
6227,2611,2648,20:31:50,G
6229,2611,2648,20:39:50,G
6231,2611,2648,20:47:50,G
6233,2611,2648,20:55:50,G
6235,2611,2648,21:03:50,G
6237,2611,2648,21:11:50,G
6239,2611,2648,21:19:50,G
6241,2611,2648,21:27:50,G
6243,2611,2648,21:35:50,G
6245,2611,2648,21:43:50,G
6247,2611,2648,21:51:50,G
6249,2611,2648,21:59:50,G
6251,2611,2648,22:07:50,G
6253,2611,2648,22:15:50,G
6255,2611,2648,22:23:50,G
6257,2611,2648,22:31:50,G
6259,2611,2648,22:39:50,G
6261,2611,2648,22:47:50,G
6263,2611,2648,22:55:50,G
6265,2611,2648,23:04:50,G
6267,2611,2648,23:14:50,G
6269,2611,2648,23:25:00,G
6271,2611,2640,23:36:00,G
6273,2611,2632,23:47:00,G
6275,2611,2627,23:58:00,G
