TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
5001,2545,2554,05:50:30,G
5003,2541,2554,06:04:10,G
5005,2549,2554,06:19:10,G
5007,2518,2554,06:33:10,G
5009,2511,2554,06:46:50,G
5011,2511,2554,06:59:30,G
5013,2511,2554,07:11:30,G
5015,2511,2554,07:23:30,G
5017,2511,2554,07:35:30,G
5019,2511,2554,07:45:30,G
5021,2511,2554,07:55:30,G
5023,2511,2554,08:05:30,G
5025,2511,2554,08:14:30,G
5027,2511,2554,08:22:30,G
5029,2511,2554,08:30:30,G
5031,2511,2554,08:36:30,G
5033,2511,2554,08:42:30,G
5035,2511,2554,08:48:30,G
5037,2511,2554,08:54:30,G
5039,2511,2554,09:00:30,G
5041,2511,2554,09:05:30,G
5043,2511,2554,09:10:30,G
5045,2511,2554,09:15:30,G
5047,2511,2554,09:20:30,G
5049,2511,2554,09:25:30,G
5051,2511,2554,09:31:30,G
5053,2511,2554,09:37:30,G
5055,2511,2554,09:43:30,G
5057,2511,2554,09:50:30,G
5059,2511,2554,09:59:30,G
5061,2511,2554,10:09:30,G
5063,2511,2554,10:19:30,G
5065,2511,2554,10:29:30,G
5067,2511,2554,10:41:30,G
5069,2511,2554,10:53:30,G
5071,2511,2554,11:05:30,G
5073,2511,2554,11:17:30,G
5075,2511,2554,11:29:30,G
5077,2511,2554,11:41:30,G
5079,2511,2554,11:53:30,G
5081,2511,2554,12:05:30,G
5083,2511,2554,12:17:30,G
5085,2511,2554,12:29:30,G
5087,2511,2554,12:41:30,G
5089,2511,2554,12:53:30,G
5091,2511,2554,13:05:30,G
5093,2511,2554,13:17:30,G
5095,2511,2554,13:29:30,G
5097,2511,2554,13:41:30,G
5099,2511,2554,13:53:30,G
5101,2511,2554,14:05:30,G
5103,2511,2554,14:17:30,G
5105,2511,2554,14:29:30,G
5107,2511,2554,14:41:30,G
5109,2511,2554,14:53:30,G
5111,2511,2554,15:05:30,G
5113,2511,2554,15:17:30,G
5115,2511,2554,15:29:30,G
5117,2511,2554,15:41:30,G
5119,2511,2554,15:53:30,G
5121,2511,2554,16:05:30,G
5123,2511,2554,16:17:30,G
5125,2511,2554,16:29:30,G
5127,2511,2554,16:41:30,G
5129,2511,2554,16:53:30,G
5131,2511,2554,17:05:30,G
5133,2511,2554,17:17:30,G
5135,2511,2554,17:29:30,G
5137,2511,2554,17:41:30,G
5139,2511,2554,17:53:30,G
5141,2511,2554,18:05:30,G
5143,2511,2554,18:17:30,G
5145,2511,2554,18:27:30,G
5147,2511,2554,18:36:30,G
5149,2511,2554,18:43:30,G
5151,2511,2554,18:50:30,G
5153,2511,2554,18:57:30,G
5155,2511,2554,19:04:30,G
5157,2511,2554,19:11:30,G
5159,2511,2554,19:18:30,G
5161,2511,2554,19:25:30,G
5163,2511,2554,19:32:30,G
5165,2511,2554,19:39:30,G
5167,2511,2554,19:46:30,G
5169,2511,2554,19:54:30,G
5171,2511,2554,20:03:30,G
5173,2511,2554,20:13:30,G
5175,2511,2554,20:23:30,G
5177,2511,2554,20:35:30,G
5179,2511,2554,20:47:30,G
5181,2511,2554,20:59:30,G
5183,2511,2554,21:11:30,G
5185,2511,2554,21:23:30,G
5187,2511,2554,21:35:30,G
5189,2511,2554,21:47:30,G
5191,2511,2554,21:59:30,G
5193,2511,2554,22:11:30,G
5195,2511,2554,22:23:30,G
5197,2511,2554,22:37:30,G
5199,2511,2554,22:51:30,G
5201,2511,2554,23:05:30,G
5203,2511,2554,23:19:30,G
5205,2511,2554,23:33:30,G
5207,2511,2554,23:48:30,G
5209,2511,2554,24:04:30,G
5211,2511,2554,24:23:30,G
5215,2511,2554,24:54:00,G
