TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K603,1716,1728,05:09:00,05:09:30,G
K605,1716,1408,05:31:00,05:31:30,G
K607,1701,1408,05:58:30,05:59:00,G
K609,1701,1408,06:25:30,06:26:00,G
K611,1701,1408,06:49:30,06:50:00,G
K1901,1003,1728,07:05:00,07:05:30,D
K613,1701,1408,07:14:30,07:15:00,G
K615,1701,1408,07:46:30,07:47:00,G
K617,1019,1728,08:07:00,08:07:30,G
K619,1019,1408,08:28:00,08:28:30,G
K621,1716,1408,08:39:00,08:39:30,G
K623,0158,1728,08:46:30,08:47:00,G
K625,0158,1408,09:10:30,09:11:00,G
K627,1019,1408,09:25:00,09:25:30,G
K629,0158,1728,09:43:30,09:44:00,G
K1905,1003,1728,10:04:30,10:05:00,D
K631,0158,1408,10:10:00,10:10:30,G
K1951,1003,1728,10:33:30,10:34:00,D
K633,0158,1728,10:30:30,10:35:00,G
K635,0158,1408,10:53:30,10:54:00,G
K1907,1003,1728,11:14:00,11:14:30,D
K637,0158,1728,11:18:30,11:19:00,G
K639,0158,1408,11:31:30,11:32:00,G
K641,0158,1728,11:51:30,11:52:00,G
K1909,1003,1728,12:11:00,12:11:30,D
K643,1019,1408,12:14:00,12:14:30,G
K645,0158,1728,12:30:30,12:31:00,G
K647,0158,1408,12:53:30,12:54:00,G
K649,0158,1728,13:09:30,13:10:00,G
K1911,1003,1728,13:32:30,13:33:00,D
K651,0158,1408,13:30:30,13:34:30,G
K653,0158,1728,13:52:00,13:52:30,G
K1913,1003,1728,14:13:30,14:14:00,D
K655,0158,1408,14:11:30,14:15:30,G
K657,0158,1728,14:32:30,14:33:00,G
K1953,1003,1408,14:41:00,14:41:30,D
K659,0158,1408,14:52:00,14:52:30,G
K661,0158,1728,15:10:30,15:11:00,G
K663,1716,1728,15:23:00,15:23:30,G
K665,0158,1408,15:30:30,15:31:00,G
K1915,1003,1728,15:44:30,15:45:00,D
K667,0158,1728,15:51:00,15:51:30,G
K669,0158,1408,16:11:30,16:12:00,G
K671,1716,1728,16:20:00,16:20:30,G
K673,0158,1728,16:30:30,16:31:00,G
K1917,1003,1728,16:43:00,16:43:30,D
K675,0158,1408,16:49:00,16:49:30,G
K677,0158,1728,17:10:30,17:11:00,G
K679,1716,1728,17:20:00,17:20:30,G
K681,0158,1408,17:30:30,17:31:00,G
K683,0158,1728,17:50:30,17:51:00,G
K1919,1003,1408,18:00:00,18:00:30,D
K685,0158,1408,18:10:00,18:10:30,G
K687,0158,1408,18:30:30,18:31:00,G
K689,0158,1728,18:49:30,18:50:00,G
K691,0158,1408,19:07:30,19:08:00,G
K693,1019,1728,19:24:00,19:24:30,G
K1923,1003,1408,19:40:00,19:40:30,D
K695,1019,1408,19:43:30,19:44:00,G
K697,0158,1728,19:57:30,19:58:00,G
K699,0158,1408,20:20:30,20:21:00,G
K701,0158,1408,20:39:30,20:40:00,G
K703,0158,1728,20:57:00,20:57:30,G
K1927,1003,1728,21:16:30,21:17:00,D
K705,0158,1408,21:14:00,21:18:30,G
K707,0158,1408,21:27:30,21:28:00,G
K709,0158,1728,21:44:30,21:45:00,G
K711,0158,1728,22:00:30,22:01:00,G
K713,0158,1408,22:14:30,22:15:00,G
K1929,1003,1728,22:40:00,22:40:30,D
K717,1716,1408,22:51:00,22:51:30,G
K719,0158,1728,23:08:30,23:09:00,G
K721,0158,1408,23:27:30,23:28:00,G
K723,0158,1728,23:46:30,23:47:00,G
