TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3008,0323,1958,05:51:00,G
3010,0334,1958,06:09:30,G
3012,0339,1958,06:19:00,G
3014K,0342,1958,06:27:30,G
3016,0339,0310,06:33:30,G
3018K,0342,1958,06:40:30,G
3020,0339,0310,06:46:30,G
3022,0342,1958,06:53:00,G
3024,0339,0310,06:59:00,G
3026,0342,1958,07:04:30,G
3028,0339,0310,07:11:00,G
3030,0342,1958,07:17:30,G
3032,0339,0310,07:23:00,G
3036,0342,1958,07:29:30,G
3038,0342,1958,07:35:30,G
3040,0342,0310,07:41:30,G
3042,0342,1958,07:47:30,G
3044,0342,0310,07:53:30,G
3046K,0342,1958,07:59:30,G
3048,0342,0310,08:05:30,G
3050K,0342,1958,08:11:30,G
3052,0342,0310,08:17:30,G
3054,0342,1958,08:22:30,G
3056K,0342,1958,08:27:30,G
3058,0342,1958,08:33:30,G
3060,0342,0310,08:39:30,G
3064,0342,1958,08:45:30,G
3066K,0342,0310,08:51:30,G
3068,0342,1958,08:57:30,G
3070K,0342,0310,09:03:30,G
3072,0342,1958,09:09:30,G
3074,0342,0310,09:17:30,G
3076,0342,1958,09:23:30,G
3078,0342,0310,09:29:30,G
3080,0342,1958,09:35:30,G
3082,0342,0310,09:41:30,G
3084,0342,1958,09:47:30,G
3086,0342,0310,09:53:30,G
3090,0339,1958,09:59:30,G
3092K,0342,0310,10:05:30,G
3094,0342,1958,10:11:30,G
3096K,0342,1958,10:17:30,G
3098,0342,1958,10:23:30,G
3100,0342,0310,10:29:30,G
3102,0342,1958,10:35:30,G
3104,0342,1958,10:41:30,G
3106,0342,0310,10:47:30,G
3108,0342,1958,10:53:30,G
3110K,0342,1958,10:59:30,G
3112,0342,0310,11:05:30,G
3114,0342,1958,11:11:30,G
3116,0342,0310,11:17:30,G
3118K,0342,1958,11:23:30,G
3120K,0342,0310,11:29:30,G
3122K,0342,1958,11:35:30,G
3124K,0342,1958,11:41:30,G
3126,0342,1958,11:47:30,G
3128,0342,0310,11:53:30,G
3130K,0342,1958,11:59:30,G
3132,0342,0310,12:05:30,G
3134,0342,1958,12:11:30,G
3136K,0342,0310,12:17:30,G
3138,0342,1958,12:23:30,G
3140,0342,0310,12:29:30,G
3142,0342,1958,12:35:30,G
3144,0342,0310,12:41:30,G
3146,0342,1958,12:47:30,G
3148,0342,0310,12:53:30,G
3150,0342,1958,12:59:30,G
3152,0342,0310,13:05:30,G
3154,0339,1958,13:11:30,G
3156,0342,0310,13:17:30,G
3158,0342,1958,13:23:30,G
3160,0342,0310,13:29:30,G
3162,0342,1958,13:35:30,G
3164,0342,0310,13:41:30,G
3166,0342,1958,13:47:30,G
3168,0342,0310,13:53:30,G
3170K,0342,1958,13:59:30,G
3172,0342,0310,14:05:30,G
3174,0342,1958,14:11:30,G
3176,0342,0310,14:17:30,G
3178,0342,1958,14:23:30,G
3180,0342,0310,14:29:30,G
3182,0342,1958,14:35:30,G
3184K,0342,0310,14:41:30,G
3186K,0342,1958,14:47:30,G
3188,0342,0310,14:53:30,G
3190,0342,1958,14:58:30,G
3192K,0342,0310,15:04:30,G
3194,0342,1958,15:09:30,G
3704K,0342,1958,15:14:30,G
3196,0342,0310,15:19:30,G
3198,0342,1958,15:24:30,G
3200K,0342,0310,15:30:30,G
3202,0342,1958,15:35:30,G
3204,0342,0310,15:41:30,G
3206,0342,1958,15:47:30,G
3208,0342,0310,15:53:30,G
3210,0342,1958,15:59:30,G
3212,0342,0310,16:05:30,G
3214,0342,1958,16:11:30,G
3216,0342,0310,16:17:30,G
3218,0342,1958,16:23:30,G
3220,0342,0310,16:29:30,G
3224,0342,1958,16:35:30,G
3226,0342,0310,16:41:30,G
3230,0342,1958,16:47:30,G
3232,0342,0310,16:53:30,G
3234,0342,1958,16:59:30,G
3236,0342,0310,17:05:30,G
3238K,0342,1958,17:11:30,G
3240,0342,0310,17:17:30,G
3242,0342,1958,17:23:30,G
3244K,0342,1958,17:29:30,G
3246K,0342,1958,17:35:30,G
3248,0342,0310,17:41:30,G
3250,0342,1958,17:47:30,G
3252,0342,0310,17:53:30,G
3254K,0342,1958,17:59:30,G
